ID,Song,Artist,Year,Weeks_in_Charts,Rank,YouTube_Link,ViewCount,Genre
0632,Smack That,Akon Featuring Eminem,2006,30,2,https://www.youtube.com/watch?v=bKDdT_nyP54,1636000000.0,R&B
0633,Crazy,Gnarls Barkley,2006,29,2,https://www.youtube.com/watch?v=-N4jf6rtyuw,455000000.0,R&B
0634,Dead And Gone,T.I. Featuring Justin Timberlake,2008,29,2,https://www.youtube.com/watch?v=6mEx9FtuN0k,173000000.0,Hip-Hop
0635,Get Lucky,Daft Punk Featuring Pharrell Williams,2013,29,2,https://www.youtube.com/watch?v=5NV6Rdv1a3I,865000000.0,Pop
0636,Laugh Now Cry Later,Drake Featuring Lil Durk,2020,29,2,https://www.youtube.com/watch?v=JFm7YDVlqnI,585000000.0,Hip-Hop
0637,Party In The U.S.A.,Miley Cyrus,2009,29,2,https://www.youtube.com/watch?v=M11SvDtPBhA,1153000000.0,Pop
0638,With You,Chris Brown,2007,29,2,https://www.youtube.com/watch?v=nmjdaBaZe8Y,845000000.0,R&B
0639,34+35,Ariana Grande Feat. Doja Cat & Megan Thee Stallion,2020,28,2,https://www.youtube.com/watch?v=B6_iQvaIjXw,350000000.0,Pop
0640,What's Luv?,Fat Joe Featuring Ashanti,2002,28,2,https://www.youtube.com/watch?v=VpvyG2NrS1Y,354000000.0,Hip-Hop
0641,Beautiful,Christina Aguilera,2002,27,2,https://www.youtube.com/watch?v=eAfyFTzZDMM,157000000.0,Pop
0642,Cold Water,Major Lazer Featuring Justin Bieber & MO,2016,27,2,https://www.youtube.com/watch?v=a59gmGkq_pw,1077000000.0,Pop
0643,Fergalicious,Fergie,2006,27,2,https://www.youtube.com/watch?v=bsUWK-fixiA,342000000.0,Pop
0644,Pon de Replay,Rihanna,2005,27,2,https://www.youtube.com/watch?v=oEauWw9ZGrA,292000000.0,Pop
0645,Therefore I Am,Billie Eilish,2020,27,2,https://www.youtube.com/watch?v=RUQl6YcMalg,249000000.0,Pop
0646,We Can't Stop,Miley Cyrus,2013,26,2,https://www.youtube.com/watch?v=LrUvu1mlWco,1014000000.0,Pop
0647,Wide Awake,Katy Perry,2012,26,2,https://www.youtube.com/watch?v=k0BWlvnBmIE,1074000000.0,Pop
0648,BedRock,Young Money Featuring Lloyd,2009,25,2,https://www.youtube.com/watch?v=Ha80ZaecGkQ,394000000.0,Hip-Hop
0649,Problem,Ariana Grande Featuring Iggy Azalea,2014,25,2,https://www.youtube.com/watch?v=iS1g8G_njx8,1490000000.0,Pop
0650,ZEZE,Kodak Black Featuring Travis Scott & Offset,2018,25,2,https://www.youtube.com/watch?v=mjaayCARwro,384000000.0,Hip-Hop
0651,All My Life,Lil Durk Featuring J. Cole,2023,24,2,https://www.youtube.com/watch?v=Z4N8lzKNfy4,321000000.0,Hip-Hop
0652,Crush,David Archuleta,2008,23,2,https://www.youtube.com/watch?v=6J1-eYBbspA,206000000.0,Pop
0653,Hate It Or Love It,The Game Featuring 50 Cent,2005,23,2,https://www.youtube.com/watch?v=BuMBmK5uksg,444000000.0,Hip-Hop
0654,I Don't Wanna Live Forever (Fifty Shades Darker),Zayn / Taylor Swift,2016,23,2,https://www.youtube.com/watch?v=7F37r50VUTQ,776000000.0,Pop
0655,I Need A Girl (Part One),P. Diddy Featuring Usher & Loon,2002,23,2,https://www.youtube.com/watch?v=zGUttrXgzLI,173000000.0,Hip-Hop
0656,If I Can't Have You,Shawn Mendes,2019,23,2,https://www.youtube.com/watch?v=oTJ-oqwxdZY,235000000.0,Pop
0657,Oh,Ciara Featuring Ludacris,2005,23,2,https://www.youtube.com/watch?v=Lp6W4aK1sbs,243000000.0,R&B
0658,Anaconda,Nicki Minaj,2014,22,2,https://www.youtube.com/watch?v=SXiSVQZLje8,2443000000.0,Hip-Hop
0659,Die Young,Ke$ha,2012,22,2,https://www.youtube.com/watch?v=NOubzHCUt48,215000000.0,Pop
0660,Best Song Ever,One Direction,2013,21,2,https://www.youtube.com/watch?v=o_v9MY_FMcw,829000000.0,Pop
0661,Wild Thoughts,DJ Khaled Featuring Rihanna & Bryson Tiller,2017,21,2,https://www.youtube.com/watch?v=fyaI4-5849w,1340000000.0,Hip-Hop
0662,You Need To Calm Down,Taylor Swift,2019,21,2,https://www.youtube.com/watch?v=Dkk9gvTmCXY,389000000.0,Pop
0663,Because Of You,Ne-Yo,2007,20,2,https://www.youtube.com/watch?v=atz_aZA3rf0,322000000.0,R&B
0664,Boyfriend,Justin Bieber,2012,20,2,https://www.youtube.com/watch?v=4GuqB1BQVr4,932000000.0,Pop
0665,Break Up With Your Girlfriend; I'm Bored,Ariana Grande,2019,20,2,https://www.youtube.com/watch?v=LH4Y1ZUUx2g,635000000.0,Pop
0666,DTMF,Bad Bunny,2025,20,2,https://www.youtube.com/watch?v=4X4uckVyk9o,236000000.0,Pop
0667,Drunk In Love,Beyonce Featuring Jay Z,2014,20,2,https://www.youtube.com/watch?v=p1JPKLa-Ofc,812000000.0,R&B
0668,Houdini,Eminem,2024,20,2,https://www.youtube.com/watch?v=22tVWwmTie8,273000000.0,Hip-Hop
0669,Lift Me Up,Rihanna,2022,20,2,https://www.youtube.com/watch?v=Mx_OexsUI2M,197000000.0,Pop
0670,ME!,Taylor Swift Featuring Brendon Urie,2019,20,2,https://www.youtube.com/watch?v=FuXNumBwDOM,458000000.0,Pop
0671,Mesmerize,Ja Rule Featuring Ashanti,2002,20,2,https://www.youtube.com/watch?v=VpvyG2NrS1Y,354000000.0,Hip-Hop
0672,Survivor,Destiny's Child,2001,20,2,https://www.youtube.com/watch?v=Wmc8bQoL-J0,233000000.0,R&B
0673,Without Me,Eminem,2002,20,2,https://www.youtube.com/watch?v=YVkUvmDQ3HY,2427000000.0,Hip-Hop
0674,Yummy,Justin Bieber,2020,15,2,https://www.youtube.com/watch?v=8EJ3zbKTWQ8,837000000.0,Pop
0675,We Are The World 25: For Haiti,Artists For Haiti,2010,5,2,https://www.youtube.com/watch?v=Glny4jSciVI,379000000.0,Pop
0676,Radioactive,Imagine Dragons,2012,87,3,https://www.youtube.com/watch?v=ktvTqknDobU,1564000000.0,Rock
0677,Espresso,Sabrina Carpenter,2024,65,3,https://www.youtube.com/watch?v=eVli-tstM5E,634000000.0,Pop
0678,Ho Hey,The Lumineers,2012,62,3,https://www.youtube.com/watch?v=zvCBSSwgtg4,395000000.0,Pop
0679,I Hope,Gabby Barrett Featuring Charlie Puth,2020,62,3,https://www.youtube.com/watch?v=qcCH6JpcK5w,183000000.0,Pop
0680,How To Save A Life,The Fray,2006,58,3,https://www.youtube.com/watch?v=cjVQ36NhbMk,356000000.0,Rock
0681,Calm Down,Rema & Selena Gomez,2022,57,3,https://www.youtube.com/watch?v=WcIcVapfqXw,1414000000.0,Pop
0682,Some Nights,fun.,2012,56,3,https://www.youtube.com/watch?v=qQkBeOisNM0,271000000.0,Pop
0683,Hey; Soul Sister,Train,2009,54,3,https://www.youtube.com/watch?v=kVpv8-5XWOI,431000000.0,Pop
0684,Kryptonite,3 Doors Down,2000,53,3,https://www.youtube.com/watch?v=xPU8OAjjS4k,570000000.0,Rock
0685,Better Now,Post Malone,2018,52,3,https://www.youtube.com/watch?v=UYwF-jdcVjY,720000000.0,Hip-Hop
0686,Don't Let Me Down,The Chainsmokers Featuring Daya,2016,52,3,https://www.youtube.com/watch?v=Io0fBr1XBUA,2331000000.0,Pop
0687,Go Crazy,Chris Brown & Young Thug,2020,52,3,https://www.youtube.com/watch?v=dPhwbZBvW2o,256000000.0,R&B
0688,Watch Me,Silento,2015,51,3,https://www.youtube.com/watch?v=vjW8wmF5VWc,2010000000.0,Hip-Hop
0689,Talk,Khalid,2019,46,3,https://www.youtube.com/watch?v=hE2Ira-Cwxo,341000000.0,Pop
0690,Fancy Like,Walker Hayes,2021,45,3,https://www.youtube.com/watch?v=G_zuB-ogIBw,178000000.0,Pop
0691,Last Christmas,Wham!,2017,45,3,https://www.youtube.com/watch?v=E8gmARGvPlI,1111000000.0,Pop
0692,APT.,ROSE & Bruno Mars,2024,44,3,https://www.youtube.com/watch?v=ekr2nIex040,2565000000.0,Pop
0693,Earned It (Fifty Shades Of Grey),The Weeknd,2015,43,3,https://www.youtube.com/watch?v=waU75jdUnYw,827000000.0,Pop
0694,Kiss Me More,Doja Cat Featuring SZA,2021,43,3,https://www.youtube.com/watch?v=0EVVKs6DQLo,538000000.0,Hip-Hop
0695,Greedy,Tate McRae,2023,42,3,https://www.youtube.com/watch?v=To4SWGZkEPk,267000000.0,Pop
0696,Super Gremlin,Kodak Black,2021,42,3,https://www.youtube.com/watch?v=kiB9qk4gnt4,409000000.0,Hip-Hop
0697,1-800-273-8255,Logic Featuring Alessia Cara & Khalid,2017,41,3,https://www.youtube.com/watch?v=Kb24RrHIbFk,466000000.0,Hip-Hop
0698,Timeless,The Weeknd & Playboi Carti,2024,41,3,https://www.youtube.com/watch?v=5EpyN_6dqyk,257000000.0,Pop
0699,Unforgettable,French Montana Featuring Swae Lee,2017,41,3,https://www.youtube.com/watch?v=CTFtOOh47oo,1941000000.0,Hip-Hop
0700,Pumped Up Kicks,Foster The People,2011,40,3,https://www.youtube.com/watch?v=SDTZ7iX4vTQ,1249000000.0,Rock
0701,Habits (Stay High),Tove Lo,2014,39,3,https://www.youtube.com/watch?v=SYM-RJwSGQ8,1280000000.0,Pop
0702,Hot N Cold,Katy Perry,2008,39,3,https://www.youtube.com/watch?v=kTHNpusq654,1358000000.0,Pop
0703,Something Just Like This,The Chainsmokers & Coldplay,2017,39,3,https://www.youtube.com/watch?v=FM7MFYoylVs,2526000000.0,Pop
0704,Super Bass,Nicki Minaj,2011,39,3,https://www.youtube.com/watch?v=4JipHEz53sU,1105000000.0,Hip-Hop
0705,Thank You,Dido,2001,39,3,https://www.youtube.com/watch?v=1TO48Cnl66w,515000000.0,Pop
0706,The Way I Are,Timbaland Featuring Keri Hilson,2007,38,3,https://www.youtube.com/watch?v=U5rLz5AZBIA,878000000.0,R&B
0707,Glad You Came,The Wanted,2012,37,3,https://www.youtube.com/watch?v=2ggzxInyzVE,278000000.0,Pop
0708,Good Feeling,Flo Rida,2011,37,3,https://www.youtube.com/watch?v=3OnnDqH6Wj8,733000000.0,Hip-Hop
0709,I Like You (A Happier Song),Post Malone Featuring Doja Cat,2022,36,3,https://www.youtube.com/watch?v=7aekxC_monc,202000000.0,Hip-Hop
0710,My Humps,The Black Eyed Peas,2005,36,3,https://www.youtube.com/watch?v=iEe_eraFWWs,997000000.0,Hip-Hop
0711,No Air,Jordin Sparks Duet With Chris Brown,2008,35,3,https://www.youtube.com/watch?v=WBKnpyoFEBo,515000000.0,Pop
0712,Hero,Enrique Iglesias,2001,34,3,https://www.youtube.com/watch?v=koJlIGDImiU,628000000.0,Pop
0713,Love Me Like You Do,Ellie Goulding,2015,34,3,https://www.youtube.com/watch?v=AJtDXIazrMo,2410000000.0,Pop
0714,Be Without You,Mary J. Blige,2005,33,3,https://www.youtube.com/watch?v=8XNaPX6MKlU,405000000.0,R&B
0715,Lips Of An Angel,Hinder,2006,33,3,https://www.youtube.com/watch?v=RiSfTyrvJlg,430000000.0,Rock
0716,Talk Dirty,Jason Derulo Featuring 2 Chainz,2014,33,3,https://www.youtube.com/watch?v=RbtPXFlZlHg,566000000.0,Pop
0717,Telephone,Lady Gaga Featuring Beyonce,2009,33,3,https://www.youtube.com/watch?v=EVBsypHzF3U,509000000.0,Pop
0718,Stay,Rihanna Featuring Mikky Ekko,2013,32,3,https://www.youtube.com/watch?v=JF8BRvqGCNs,1225000000.0,Pop
0719,This Is What You Came For,Calvin Harris Featuring Rihanna,2016,32,3,https://www.youtube.com/watch?v=kOkQ4T5WO9E,2949000000.0,Pop
0720,Bang Bang,Jessie J| Ariana Grande & Nicki Minaj,2014,31,3,https://www.youtube.com/watch?v=0HDdjwpPM3Y,2135000000.0,Pop
0721,Just Can't Get Enough,The Black Eyed Peas,2011,31,3,https://www.youtube.com/watch?v=OrTyD7rjBpw,344000000.0,Hip-Hop
0722,Knock You Down,Keri Hilson Featuring Kanye West & Ne-Yo,2009,31,3,https://www.youtube.com/watch?v=p_RqWocthcc,458000000.0,Pop
0723,Black Widow,Iggy Azalea Featuring Rita Ora,2014,30,3,https://www.youtube.com/watch?v=u3u22OYqFGo,701000000.0,Hip-Hop
0724,Buttons,The Pussycat Dolls Featuring Snoop Dogg,2006,30,3,https://www.youtube.com/watch?v=VCLxJd1d84s,1056000000.0,Pop
0725,Don't Stop The Music,Rihanna,2007,30,3,https://www.youtube.com/watch?v=yd8jh9QYfEs,802000000.0,Pop
0726,Good As Hell,Lizzo,2019,30,3,https://www.youtube.com/watch?v=SmbmeOgWsqE,158000000.0,R&B
0727,Deja Vu,Olivia Rodrigo,2021,29,3,https://www.youtube.com/watch?v=cii6ruuycQA,627000000.0,Pop
0728,It Will Rain,Bruno Mars,2011,29,3,https://www.youtube.com/watch?v=W-w3WfgpcGg,975000000.0,Pop
0729,Mi Gente,J Balvin & Willy William Featuring Beyonce,2017,29,3,https://www.youtube.com/watch?v=wnJ6LuUFpMo,3674000000.0,Pop
0730,Ride Wit Me,Nelly Featuring City Spud,2001,29,3,https://www.youtube.com/watch?v=RtSDWq6HsJE,194000000.0,Hip-Hop
0731,Just A Dream,Nelly,2010,28,3,https://www.youtube.com/watch?v=N6O2ncUKvlg,1026000000.0,Hip-Hop
0732,Thong Song,Sisqo,2000,28,3,https://www.youtube.com/watch?v=Oai1V7kaFBk,196000000.0,R&B
0733,Day 'N' Nite,Kid Cudi,2009,27,3,https://www.youtube.com/watch?v=5RXnLaKCRqQ,13000000.0,Hip-Hop
0734,Just A Lil Bit,50 Cent,2005,27,3,https://www.youtube.com/watch?v=SRcnnId15BA,1156000000.0,Hip-Hop
0735,Kiss Me Thru The Phone,Soulja Boy Tell 'em Featuring Sammie,2009,27,3,https://www.youtube.com/watch?v=47Fbo4kU2AU,399000000.0,Hip-Hop
0736,Me & U,Cassie,2006,27,3,https://www.youtube.com/watch?v=zVJ5gsLeCSM,219000000.0,R&B
0737,No Tears Left To Cry,Ariana Grande,2018,27,3,https://www.youtube.com/watch?v=ffxKSjUwKdU,1316000000.0,Pop
0738,Don't Phunk With My Heart,The Black Eyed Peas,2005,26,3,https://www.youtube.com/watch?v=P4Bda6_usuc,169000000.0,Hip-Hop
0739,Suit & Tie,Justin Timberlake Featuring JAY Z,2013,26,3,https://www.youtube.com/watch?v=IsUsVbTj2AY,202000000.0,Pop
0740,Holy,Justin Bieber Featuring Chance The Rapper,2020,25,3,https://www.youtube.com/watch?v=pvPsJFRGleA,258000000.0,Pop
0741,P.I.M.P.,50 Cent,2003,25,3,https://www.youtube.com/watch?v=UDApZhXTpH8,786000000.0,Hip-Hop
0742,abcdefu,GAYLE,2021,25,3,https://www.youtube.com/watch?v=NaFd8ucHLuo,293000000.0,Pop
0743,I Know What You Want,Busta Rhymes & Mariah Carey Featuring The Flipmode Squad,2003,24,3,https://www.youtube.com/watch?v=WDaNJW_jEBo,486000000.0,Hip-Hop
0744,Over And Over,Nelly Featuring Tim McGraw,2004,24,3,https://www.youtube.com/watch?v=n3htOCjafTc,211000000.0,Hip-Hop
0745,Scream & Shout,will.i.am & Britney Spears,2012,24,3,https://www.youtube.com/watch?v=kYtGl1dX5qI,1183000000.0,Pop
0746,The Edge Of Glory,Lady Gaga,2011,24,3,https://www.youtube.com/watch?v=QeWBS0JBNzQ,233000000.0,Pop
0747,The One That Got Away,Katy Perry,2011,24,3,https://www.youtube.com/watch?v=Ahha3Cqe_fk,1126000000.0,Pop
0748,Till The World Ends,Britney Spears Featuring Nicki Minaj & Ke$ha,2011,24,3,https://www.youtube.com/watch?v=qzU9OrZlKb8,228000000.0,Pop
0749,Finesse,Bruno Mars & Cardi B,2018,23,3,https://www.youtube.com/watch?v=LsoLEjrDogU,948000000.0,Pop
0750,Gucci Gang,Lil Pump,2017,23,3,https://www.youtube.com/watch?v=4LfJnj66HVQ,1206000000.0,Hip-Hop
0751,Lose My Breath,Destiny's Child,2004,23,3,https://www.youtube.com/watch?v=AqeIiF0DlTg,164000000.0,R&B
0752,Mine,Taylor Swift,2010,23,3,https://www.youtube.com/watch?v=XPBwXKgDTdE,330000000.0,Pop
0753,(When You Gonna) Give It Up To Me,Sean Paul Feat. Keyshia Cole,2006,22,3,https://www.youtube.com/watch?v=bMoNV9oWs2E,475000000.0,Pop
0754,Boy's A Liar; Pt. 2,PinkPantheress & Ice Spice,2023,22,3,https://www.youtube.com/watch?v=oftolPu9qp4,294000000.0,Pop
0755,Calling My Phone,Lil Tjay Featuring 6LACK,2021,22,3,https://www.youtube.com/watch?v=zzd4ydafGR0,307000000.0,Hip-Hop
0756,Circus,Britney Spears,2008,22,3,https://www.youtube.com/watch?v=lVhJ_A8XUgc,260000000.0,Pop
0757,Lovers And Friends,Lil Jon & The East Side Boyz Featuring Usher & Ludacris,2004,22,3,https://www.youtube.com/watch?v=4PZnFlL5XJU,158000000.0,Hip-Hop
0758,Naughty Girl,Beyonce,2004,22,3,https://www.youtube.com/watch?v=RZuJ_OHBN78,197000000.0,R&B
0759,Goodbyes,Post Malone Featuring Young Thug,2019,21,3,https://www.youtube.com/watch?v=ba7mB8oueCY,395000000.0,Hip-Hop
0760,Like You,Bow Wow Featuring Ciara,2005,21,3,https://www.youtube.com/watch?v=b-EqP0BLy1Q,172000000.0,Hip-Hop
0761,Love Don't Cost A Thing,Jennifer Lopez,2000,21,3,https://www.youtube.com/watch?v=4kGvlESGvbs,224000000.0,Pop
0762,Soldier,Destiny's Child Featuring T.I. & Lil Wayne,2004,21,3,https://www.youtube.com/watch?v=qFJ3VKnwmJw,311000000.0,R&B
0763,4 Minutes,Madonna Featuring Justin Timberlake & Timbaland,2008,20,3,https://www.youtube.com/watch?v=aAQZPBwz2CI,259000000.0,Pop
0764,Baile Inolvidable,Bad Bunny,2025,20,3,https://www.youtube.com/watch?v=a1Femq4NPxs,471000000.0,Pop
0765,Berzerk,Eminem,2013,20,3,https://www.youtube.com/watch?v=ab9176Srb5Y,285000000.0,Hip-Hop
0766,Cry Me A River,Justin Timberlake,2002,20,3,https://www.youtube.com/watch?v=DksSPZTZES0,606000000.0,Pop
0767,Drag Me Down,One Direction,2015,20,3,https://www.youtube.com/watch?v=Jwgf3wmiA04,1135000000.0,Pop
0768,FEFE,6ix9ine Featuring Nicki Minaj & Murda Beatz,2018,20,3,https://www.youtube.com/watch?v=V_MXGdSBbAI,1130000000.0,Hip-Hop
0769,Gimme More,Britney Spears,2007,20,3,https://www.youtube.com/watch?v=elueA2rofoo,455000000.0,Pop
0770,Godzilla,Eminem Featuring Juice WRLD,2020,20,3,https://www.youtube.com/watch?v=r_0JjYUe5jo,791000000.0,Hip-Hop
0771,If I Were A Boy,Beyonce,2008,20,3,https://www.youtube.com/watch?v=AWpsOqh8q0M,651000000.0,R&B
0772,Jenny From The Block,Jennifer Lopez Featuring Styles & Jadakiss,2002,20,3,https://www.youtube.com/watch?v=dly6p4Fu5TE,195000000.0,Pop
0773,No,Meghan Trainor,2016,20,3,https://www.youtube.com/watch?v=cMTAUr3Nm6I,684000000.0,Pop
0774,Please Me,Cardi B & Bruno Mars,2019,20,3,https://www.youtube.com/watch?v=LsoLEjrDogU,948000000.0,Hip-Hop
0775,The Bigger Picture,Lil Baby,2020,20,3,https://www.youtube.com/watch?v=_VDGysJGNoI,213000000.0,Hip-Hop
0776,Popstar,DJ Khaled Featuring Drake,2020,19,3,https://www.youtube.com/watch?v=3CxtK7-XtE0,348000000.0,Hip-Hop
0777,Beautiful Liar,Beyonce & Shakira,2007,18,3,https://www.youtube.com/watch?v=QrOe2h9RtWI,665000000.0,R&B
0778,Live While We're Young,One Direction,2012,16,3,https://www.youtube.com/watch?v=AbPED9bisSc,771000000.0,Pop
0779,Soda Pop,Saja Boys: Andrew Choi| Neckwav| Danny Chung| Kevin Woo & samUIL Lee,2025,15,3,https://www.youtube.com/watch?v=983bBbJx0Mk,776000000.0,Pop
0780,Gooba,6ix9ine,2020,10,3,https://www.youtube.com/watch?v=pPw_izFr5PA,934000000.0,Hip-Hop
0781,Use Somebody,Kings Of Leon,2008,57,4,https://www.youtube.com/watch?v=gnhXHvRoUd0,366000000.0,Rock
0782,Cruise,Florida Georgia Line Featuring Nelly,2012,54,4,https://www.youtube.com/watch?v=8PvebsWcpto,179000000.0,Pop
0783,Wake Me Up!,Avicii,2013,54,4,https://www.youtube.com/watch?v=IcrbM1l_BoI,2529000000.0,Pop
0784,Shut Up And Dance,WALK THE MOON,2014,53,4,https://www.youtube.com/watch?v=6JCLY0Rlx6Q,481000000.0,Pop
0785,High Hopes,Panic! At The Disco,2018,52,4,https://www.youtube.com/watch?v=IPXIgEAGe4U,852000000.0,Rock
0786,Shivers,Ed Sheeran,2021,52,4,https://www.youtube.com/watch?v=Il0S8BoucSA,425000000.0,Pop
0787,Stitches,Shawn Mendes,2015,52,4,https://www.youtube.com/watch?v=VbfpW0pbvaU,1718000000.0,Pop
0788,Believer,Imagine Dragons,2017,51,4,https://www.youtube.com/watch?v=7wtfhZwyrcc,3012000000.0,Rock
0789,Thunder,Imagine Dragons,2017,51,4,https://www.youtube.com/watch?v=fKopy74weus,2417000000.0,Rock
0790,Love Story,Taylor Swift,2008,49,4,https://www.youtube.com/watch?v=8xg3vE8Ie_E,822000000.0,Pop
0791,I'm Good (Blue),David Guetta & Bebe Rexha,2022,48,4,https://www.youtube.com/watch?v=90RLzVUuXe4,393000000.0,Pop
0792,Lean On,Major Lazer X DJ Snake Featuring MO,2015,48,4,https://www.youtube.com/watch?v=YqeW9_5kURI,3935000000.0,Pop
0793,When I'm Gone,3 Doors Down,2002,45,4,https://www.youtube.com/watch?v=pFq1eT9tMJ4,193000000.0,Rock
0794,Feel It Still,Portugal. The Man,2017,44,4,https://www.youtube.com/watch?v=pBkHHoOIIn8,419000000.0,Rock
0795,24K Magic,Bruno Mars,2016,41,4,https://www.youtube.com/watch?v=UqyT8IEBkvY,1802000000.0,Pop
0796,679,Fetty Wap Featuring Remy Boyz,2015,40,4,https://www.youtube.com/watch?v=Pzz4Z-O7710,518000000.0,Hip-Hop
0797,If I Ain't Got You,Alicia Keys,2004,40,4,https://www.youtube.com/watch?v=Ju8Hr50Ckwk,400000000.0,R&B
0798,My House,Flo Rida,2015,39,4,https://www.youtube.com/watch?v=uo35R9zQsAI,367000000.0,Hip-Hop
0799,I Like It,Enrique Iglesias Featuring Pitbull,2010,38,4,https://www.youtube.com/watch?v=X9_n8jakvWU,414000000.0,Pop
0800,I Took A Pill In Ibiza,Mike Posner,2016,37,4,https://www.youtube.com/watch?v=foE1mO2yM04,1798000000.0,Pop
0801,Stereo Hearts,Gym Class Heroes Featuring Adam Levine,2011,37,4,https://www.youtube.com/watch?v=T3E9Wjbq44E,1076000000.0,Hip-Hop
0802,Turn Down For What,DJ Snake & Lil Jon,2014,37,4,https://www.youtube.com/watch?v=HMUDVMiITOU,1268000000.0,Hip-Hop
0803,Dance Monkey,Tones And I,2019,36,4,https://www.youtube.com/watch?v=q0hyYWKXF0Q,2299000000.0,Pop
0804,Gives You Hell,The All-American Rejects,2008,36,4,https://www.youtube.com/watch?v=uxUATkpMQ8A,207000000.0,Rock
0805,Drip Too Hard,Lil Baby & Gunna,2018,35,4,https://www.youtube.com/watch?v=THcVOf1kNh0,393000000.0,Hip-Hop
0806,DJ Got Us Fallin' In Love,Usher Featuring Pitbull,2010,34,4,https://www.youtube.com/watch?v=C-dvTjK_07c,455000000.0,R&B
0807,Picture,Kid Rock Featuring Sheryl Crow Or Allison Moorer,2002,34,4,https://www.youtube.com/watch?v=rKFx0MMqb48,403000000.0,Rock
0808,Roses,SAINt JHN,2020,34,4,https://www.youtube.com/watch?v=2zToEPpFEN8,394000000.0,Hip-Hop
0809,What Makes You Beautiful,One Direction,2012,34,4,https://www.youtube.com/watch?v=QJO3ROT-A4E,1718000000.0,Pop
0810,Work From Home,Fifth Harmony Featuring Ty Dolla $ign,2016,34,4,https://www.youtube.com/watch?v=5GL9JoH4Sws,3091000000.0,Pop
0811,Down On Me,Jeremih Featuring 50 Cent,2010,33,4,https://www.youtube.com/watch?v=AaXaig_43lU,440000000.0,R&B
0812,Hold On; We're Going Home,Drake Featuring Majid Jordan,2013,33,4,https://www.youtube.com/watch?v=GxgqpCdOKak,210000000.0,Hip-Hop
0813,Let Me Love You,DJ Snake Featuring Justin Bieber,2016,33,4,https://www.youtube.com/watch?v=euCqAq6BRa4,2058000000.0,Pop
0814,Again,Lenny Kravitz,2000,32,4,https://www.youtube.com/watch?v=eW2qlKa6oHw,339000000.0,Rock
0815,Sunroof,Nicky Youre & dazy,2022,32,4,https://www.youtube.com/watch?v=G5xSLbYMr-I,198000000.0,Pop
0816,Am I Wrong,Nico & Vinz,2014,31,4,https://www.youtube.com/watch?v=bg1sT4ILG0w,746000000.0,Pop
0817,Ran$om,Lil Tecca,2019,31,4,https://www.youtube.com/watch?v=1XzY2ij_vL4,604000000.0,Hip-Hop
0818,10;000 Hours,Dan + Shay & Justin Bieber,2019,30,4,https://www.youtube.com/watch?v=Y2E71oe0aSM,323000000.0,Pop
0819,Without You,David Guetta Featuring Usher,2011,30,4,https://www.youtube.com/watch?v=jUe8uoKdHao,463000000.0,Pop
0820,iSpy,KYLE Featuring Lil Yachty,2017,30,4,https://www.youtube.com/watch?v=5XK4v2fgMPU,546000000.0,Hip-Hop
0821,Lips Are Movin,Meghan Trainor,2014,29,4,https://www.youtube.com/watch?v=qDc_5zpBj7s,604000000.0,Pop
0822,My Sacrifice,Creed,2001,29,4,https://www.youtube.com/watch?v=O-fyNgHdmLI,375000000.0,Rock
0823,How We Do,The Game Featuring 50 Cent,2004,28,4,https://www.youtube.com/watch?v=BuMBmK5uksg,444000000.0,Hip-Hop
0824,Side To Side,Ariana Grande Featuring Nicki Minaj,2016,28,4,https://www.youtube.com/watch?v=SXiSVQZLje8,2443000000.0,Pop
0825,The Climb,Miley Cyrus,2009,28,4,https://www.youtube.com/watch?v=NG2zyeVRcbs,547000000.0,Pop
0826,Billionaire,Travie McCoy Featuring Bruno Mars,2010,27,4,https://www.youtube.com/watch?v=8aRor905cCw,673000000.0,Hip-Hop
0827,I'm With You,Avril Lavigne,2002,27,4,https://www.youtube.com/watch?v=dGR65RWwzg8,324000000.0,Rock
0828,Middle Child,J. Cole,2019,27,4,https://www.youtube.com/watch?v=WILNIXZr2oc,357000000.0,Hip-Hop
0829,The Lazy Song,Bruno Mars,2010,27,4,https://www.youtube.com/watch?v=fLexgOxsZu0,3244000000.0,Pop
0830,Turn Me On,David Guetta Featuring Nicki Minaj,2011,27,4,https://www.youtube.com/watch?v=uO59tfQ2TbA,1729000000.0,Pop
0831,I Feel It Coming,The Weeknd Featuring Daft Punk,2016,26,4,https://www.youtube.com/watch?v=qFLhGq0060w,1446000000.0,Pop
0832,I Need A Girl (Part Two),P. Diddy & Ginuwine Featuring Loon| Mario Winans & Tammy Ruggeri,2002,26,4,https://www.youtube.com/watch?v=zGUttrXgzLI,173000000.0,Hip-Hop
0833,Into You,Fabolous Featuring Tamia Or Ashanti,2003,26,4,https://www.youtube.com/watch?v=0U3ynirmsOQ,150000000.0,Hip-Hop
0834,Move Ya Body,Nina Sky Featuring Jabba,2004,26,4,https://www.youtube.com/watch?v=u2_E62NY3hg,159000000.0,Hip-Hop
0835,Roxanne,Arizona Zervas,2019,26,4,https://www.youtube.com/watch?v=16YnOUnbE6s,279000000.0,Pop
0836,Say Something,A Great Big World & Christina Aguilera,2013,26,4,https://www.youtube.com/watch?v=-2U0Ivkn2Ds,775000000.0,Pop
0837,Bye Bye Bye,*NSYNC,2000,24,4,https://www.youtube.com/watch?v=Eo-KmOd3i7s,619000000.0,Pop
